loan_id,source,financial_institution,interest_rate,unpaid_principal_bal,Loan_term,origination_date,first_payment_date,loan_to_value,number_of_borrowers,debt_to_income_ratio,borrower_credit_score,loan_purpose,insurance_percent,co-borrower_credit_score,insurance_type,Occupation ,Borrower_State,EducationLevel,MaritalStatus,Age,Gender,EmploymentStatus,NumberOfDependents,Annual Income,current_month,total_on_time_payments,total_late_payments,avg_payment_delay,current_dpd,mx
4.75E+11,Y,OTHER,3.875,188000,12,01/02/12,Apr-12,95,1,27,722,C86,30,0,0,pilot,NJ,High School,Married,48,Male,Employed,1,6962.962963,23,15,10,10.6,8,0
6.61E+11,X,OTHER,3.625,88000,6,01/01/12,Mar-12,78,2,37,771,B12,0,774,0,Learning Project Consultant,NY,High School,Married,43,Male,Employed,5,2378.378378,21,20,3,13,,1
5.41E+11,Y,Browning-Hart,4.125,35000,24,01/01/12,Mar-12,34,1,44,678,C86,0,0,0,motor coach operator,MI,High School,Married,56,Female,Self-Employed,1,795.4545455,0,2,0,0,0,1
2.27E+11,X,OTHER,4.5,127000,24,01/02/12,Apr-12,75,2,45,729,C86,0,739,0,piping general foreman,FL,Doctorate,Married,55,Male,Employed,2,2822.222222,17,17,2,9,,1
7.37E+11,X,Browning-Hart,3.25,561000,6,01/01/12,Mar-12,72,1,38,794,A23,0,0,0,psychometrist,CA,Bachelor's,Single,35,Male,Employed,0,14763.15789,2,2,2,17,,0
6.29E+11,Y,"Martinez, Duffy and Bird",5,52000,6,01/01/12,Mar-12,80,2,29,798,C86,0,803,0,CSR,TX,High School,Married,36,Male,Employed,1,1793.103448,9,9,2,9.5,,1
5.62E+11,Y,Sanchez-Robinson,3,171000,24,01/02/12,Apr-12,80,2,25,778,A23,0,717,0,CMA Financial Analyst,FL,Bachelor's,Single,50,Male,Employed,5,6840,24,18,7,12.142857142857142,8,1
1.43E+11,X,Browning-Hart,4.375,95000,12,01/01/12,Mar-12,63,2,29,701,B12,0,735,0,pilot,MD,High School,Married,52,Female,Self-Employed,4,3275.862069,9,4,7,16.571428571428573,10,0
6.2E+11,Y,Sanchez-Robinson,3.125,69000,30,01/02/12,Apr-12,44,1,47,820,A23,0,0,0,Senior Lead Developer,NY,Bachelor's,Married,36,Male,Employed,1,1468.085106,0,0,2,9.5,0,0
9.53E+11,X,Browning-Hart,3.375,146000,12,01/02/12,Mar-12,40,1,38,798,A23,0,0,0,Senior Application Developer,OH,High School,Single,37,Male,Employed,0,3842.105263,11,10,3,12,,1
9.81E+11,Y,Edwards-Hoffman,3.99,261000,12,01/01/12,Mar-12,80,1,29,784,A23,0,0,0,Driver,VA,PhD,Single,30,Male,Employed,2,9000,11,6,7,10.714285714285714,,0
8.48E+11,Z,OTHER,4.25,109000,18,01/02/12,Apr-12,95,1,43,734,C86,30,0,0,Admin Assistant,NC,Master's,Married,18,Male,Employed,2,2534.883721,19,13,8,13.75,,0
2.69E+11,X,Browning-Hart,3.875,48000,36,01/02/12,Apr-12,19,1,33,796,B12,0,0,0,Project Engineer,KY,Bachelor's,Married,18,Female,Employed,2,1454.545455,2,2,2,17.5,,0
9.54E+11,Y,Browning-Hart,4.375,146000,6,01/02/12,Apr-12,95,2,45,746,A23,30,781,0,pilot,KS,High School,Married,44,Male,Employed,1,3244.444444,7,6,3,6.666666666666667,,1
7.61E+11,X,OTHER,3.625,72000,6,01/01/12,Mar-12,42,2,37,623,C86,0,649,0,salesman,AZ,Master's,Single,39,Female,Self-Employed,1,1945.945946,16,12,6,10.333333333333334,,1
4.35E+11,X,OTHER,3,68000,24,01/02/12,Mar-12,27,2,18,808,A23,0,808,0,E-7/ Gunnery Sergeant,MI,Bachelor's,Single,40,Female,Self-Employed,5,3777.777778,21,17,6,10.333333333333334,,1
7.71E+11,Y,"Martinez, Duffy and Bird",4.25,299000,36,01/02/12,Apr-12,80,1,44,802,A23,0,0,0,EO 1,NC,PhD,Divorced,36,Male,Employed,0,6795.454545,23,19,6,13.666666666666666,9,1
2.31E+11,X,OTHER,4.5,67000,6,01/02/12,Apr-12,80,1,44,723,C86,0,0,0,Programmer Analyst,MN,Master's,Single,44,Female,Employed,0,1522.727273,20,16,6,12.5,6,1
9.25E+11,Y,Browning-Hart,4,253000,6,01/02/12,Apr-12,49,2,36,761,B12,0,779,0,Bus driver,OH,Bachelor's,Single,23,Female,Employed,0,7027.777778,2,1,3,10.333333333333334,9,1
7.92E+11,Z,Browning-Hart,3.875,253000,18,01/02/12,Apr-12,29,1,13,808,A23,0,0,0,Sales Rep,CA,Bachelor's,Single,38,Other,Self-Employed,2,19461.53846,21,21,2,15.5,,1
7.6E+11,Y,OTHER,4.125,83000,18,01/01/12,Mar-12,85,1,43,702,A23,12,0,0,pilot,CA,Bachelor's,Single,61,Male,Employed,0,1930.232558,17,13,6,12,14,1
4.6E+11,Y,Browning-Hart,4.625,53000,30,01/01/12,Mar-12,75,1,44,704,C86,0,0,0,Event Coordinator,NY,Bachelor's,Married,40,Female,Self-Employed,1,1204.545455,16,14,4,10.5,,0
4.14E+11,Y,Browning-Hart,4.375,192000,6,01/02/12,Apr-12,80,1,45,787,C86,0,0,0,sales rep,PA,PhD,Divorced,46,Other,Unemployed,4,4266.666667,9,4,7,9.571428571428571,,0
2.68E+11,Y,OTHER,4.375,60000,36,01/03/12,May-12,67,2,45,728,C86,0,706,0,electrician,NC,Bachelor's,Married,42,Female,Employed,0,1333.333333,7,8,1,16,,1
8.46E+11,X,Browning-Hart,3.875,152000,6,01/02/12,Apr-12,80,1,43,796,C86,0,0,0,Engineer,MI,Bachelor's,Single,43,Female,Self-Employed,1,3534.883721,21,11,12,11.5,,0
1.69E+11,Y,OTHER,3.75,168000,6,01/01/12,Mar-12,44,2,29,801,B12,0,802,0,Interim Chief Prosecutor,CA,Master's,Married,58,Other,Unemployed,1,5793.103448,1,1,2,10,5,0
8.5E+11,Y,OTHER,4,315000,36,01/01/12,Mar-12,27,1,49,802,A23,0,0,0,Food service ,NY,Doctorate,Single,47,Male,Employed,1,6428.571429,2,2,2,16,20,1
2.37E+11,X,OTHER,3.25,100000,12,01/02/12,Apr-12,58,2,31,798,A23,0,809,0,Nurse Engineer,IN,Master's,Married,25,Female,Self-Employed,0,3225.806452,18,15,5,13,,1
6.53E+11,X,OTHER,3.375,394000,36,01/01/12,Mar-12,60,2,17,812,B12,0,796,0,Athletic Trainer,CA,Doctorate,Married,38,Male,Employed,2,23176.47059,2,2,2,9,,1
5.59E+11,Y,Browning-Hart,3.875,345000,6,01/01/12,Mar-12,75,1,42,773,C86,0,0,0,Mgr Voice & Data Convergence,PA,Bachelor's,Married,47,Male,Employed,1,8214.285714,22,17,7,14.142857142857142,19,1
9.67E+11,Z,"Sanchez, Hays and Wilkerson",3.875,70000,36,01/02/12,Apr-12,50,1,42,761,A23,0,0,0,Network Tech,MI,High School,Single,30,Male,Employed,4,1666.666667,10,9,3,10,,1
5.86E+11,Y,Browning-Hart,4,202000,18,01/02/12,Apr-12,80,1,43,786,C86,0,0,0,Director Business Development ,CA,High School,Married,36,Male,Employed,3,4697.674419,0,1,1,18,0,0
8.52E+11,X,Browning-Hart,4.5,111000,30,01/01/12,Mar-12,48,1,40,757,B12,0,0,0,Civil pilot,NC,Bachelor's,Married,37,Female,Self-Employed,2,2775,2,3,1,18,,1
8.53E+11,Y,"Martinez, Duffy and Bird",3.375,102000,24,01/01/12,Mar-12,80,2,39,752,A23,0,764,0,dispatch/sales,SC,PhD,Single,24,Male,Employed,1,2615.384615,16,11,7,10.428571428571429,,1
2.7E+11,Y,Browning-Hart,4,69000,30,01/01/12,Mar-12,60,1,22,738,A23,0,0,0,Senior Associate,PA,High School,Single,38,Female,Self-Employed,3,3136.363636,24,15,10,9.8,,1
5.92E+11,Z,OTHER,3.875,106000,30,01/03/12,May-12,80,1,36,795,A23,0,0,0,Patient Services,GA,Bachelor's,Married,43,Female,Self-Employed,2,2944.444444,9,6,5,12.4,10,1
9.81E+11,Y,Browning-Hart,4,165000,18,01/02/12,Apr-12,95,1,31,732,C86,30,0,0,xray tech,DE,High School,Single,21,Female,Employed,1,5322.580645,2,2,2,17.5,15,0
6.18E+11,Y,"Martinez, Duffy and Bird",4,113000,36,01/01/12,Mar-12,51,1,31,724,A23,0,0,0,Realtor,CT,PhD,Single,42,Male,Employed,0,3645.16129,15,16,1,6,,1
8.7E+11,Y,OTHER,4.25,48000,18,01/01/12,Mar-12,55,2,17,743,B12,0,741,0,Specialist,WI,Bachelor's,Married,48,Other,Unemployed,2,2823.529412,2,4,0,0,,1
7.17E+11,X,OTHER,4,63000,24,01/02/12,Apr-12,59,2,31,804,B12,0,808,0,Network Integration Director,IN,High School,Married,43,Female,Self-Employed,0,2032.258065,0,1,1,14,0,0
3.55E+11,X,"Miller, Mcclure and Allen",3.375,241000,12,01/02/12,Apr-12,65,2,38,795,A23,0,809,0,Bookkeeper,VA,Doctorate,Married,42,Male,Employed,1,6342.105263,14,15,1,18,,1
1.19E+11,X,Richardson Ltd,3.625,198000,36,01/01/12,Mar-12,70,2,37,800,A23,0,785,0,Service Technician,MO,Bachelor's,Married,23,Male,Employed,3,5351.351351,22,17,7,14.428571428571429,,1
1.62E+11,X,OTHER,4.125,116000,6,01/02/12,Apr-12,80,1,45,742,B12,0,0,0,County Manager,MN,Master's,Single,57,Male,Employed,0,2577.777778,2,2,2,11.5,,1
9.23E+11,X,"Martinez, Duffy and Bird",4.625,102000,30,01/02/12,Apr-12,80,1,40,692,C86,0,0,0,Assistant Chief Medical pilot,NJ,High School,Single,50,Other,Unemployed,3,2550,9,7,4,11.75,7,1
6.19E+11,Y,Browning-Hart,3.875,249000,12,01/01/12,Mar-12,78,2,40,749,A23,0,776,0,Administrative Assistant,CA,High School,Married,23,Male,Employed,1,6225,10,8,4,14.75,19,0
7.77E+11,Z,Browning-Hart,4.375,177000,12,01/02/12,Apr-12,80,1,31,772,A23,0,0,0,claims associate,TX,Bachelor's,Married,18,Female,Employed,4,5709.677419,24,15,10,13.1,,0
8.91E+11,X,OTHER,3.875,54000,30,01/01/12,Mar-12,80,1,32,775,C86,0,0,0,pilot,TX,High School,Single,44,Female,Employed,2,1687.5,15,12,5,11,17,1
6.79E+11,X,OTHER,3.75,210000,24,01/02/12,Apr-12,96,2,19,737,C86,35,760,0,pilot,PA,High School,Single,39,Male,Employed,1,11052.63158,1,2,1,9,9,1
5.9E+11,X,"Martinez, Duffy and Bird",3.35,356000,24,01/03/12,May-12,61,2,15,789,A23,0,739,0,serverassistant,CA,Bachelor's,Single,29,Male,Employed,1,23733.33333,9,7,4,8,9,1
3.96E+11,X,"Swanson, Newton and Miller",3.875,365000,12,01/02/12,Apr-12,71,2,22,769,C86,0,788,0,Business Ops 2,IL,Bachelor's,Married,47,Male,Employed,2,16590.90909,14,12,4,7,,0
6.7E+11,X,"Swanson, Newton and Miller",4.5,81000,6,01/02/12,Apr-12,64,1,38,818,A23,0,0,0,Technical Analyst,NV,Master's,Single,29,Female,Self-Employed,0,2131.578947,24,18,7,11.571428571428571,,1
3.05E+11,X,OTHER,3.375,294000,30,01/01/12,Mar-12,90,2,36,770,A23,12,770,0,Appraisal Engineer,CA,PhD,Married,33,Male,Employed,1,8166.666667,8,6,4,13,,1
2.11E+11,X,Browning-Hart,3.75,80000,24,01/01/12,Mar-12,37,2,13,805,A23,0,817,0,General Engineer,AL,PhD,Married,67,Female,Self-Employed,0,6153.846154,6,5,3,10.333333333333334,,1
8.96E+11,X,OTHER,2.875,70000,6,01/01/12,Mar-12,54,2,22,766,B12,0,786,0,medical,MI,High School,Married,37,Male,Employed,3,3181.818182,13,12,3,11.666666666666666,,1
2.45E+11,X,OTHER,3.875,140000,12,01/02/12,Apr-12,80,2,32,773,C86,0,796,0,pilot,VA,PhD,Single,39,Female,Self-Employed,0,4375,16,14,4,14.5,12,1
3.65E+11,X,OTHER,3.75,93000,24,01/02/12,Apr-12,80,2,37,744,C86,0,757,0,Lein Corrinator Quality Control ,NY,Doctorate,Divorced,44,Other,Unemployed,3,2513.513514,2,3,1,14,14,1
5.13E+11,Y,Browning-Hart,3.875,151000,6,01/02/12,Apr-12,38,1,22,820,B12,0,0,0,Buyer,TN,High School,Single,38,Female,Self-Employed,0,6863.636364,20,11,11,12.454545454545455,5,0
6.95E+11,Y,OTHER,4.125,175000,30,01/01/12,Mar-12,95,2,33,790,C86,30,806,0,"Security, Shift Supervisor.",TX,High School,Divorced,44,Other,Unemployed,1,5303.030303,8,9,1,19,19,1
8.64E+11,Y,OTHER,3.375,162000,18,01/01/12,Mar-12,78,2,20,790,B12,0,794,0,nursing dept.,AL,Bachelor's,Single,42,Male,Employed,2,8100,13,10,5,10.6,,1
3.66E+11,X,"Miller, Mcclure and Allen",4.375,81000,12,01/01/12,Mar-12,85,2,29,785,B12,6,778,0,owner ,MI,Doctorate,Divorced,52,Male,Employed,0,2793.103448,12,9,5,9.4,,1
7.3E+11,Y,OTHER,3.875,240000,36,01/02/12,Apr-12,80,2,38,752,A23,0,749,0,OFFICE Engineer,NY,Bachelor's,Single,46,Female,Self-Employed,2,6315.789474,15,10,7,13.285714285714286,,1
6.45E+11,Z,OTHER,3.875,188000,24,01/03/12,May-12,58,2,35,752,A23,0,737,0,Security,CA,High School,Married,48,Female,Self-Employed,1,5371.428571,19,14,7,11.714285714285714,,1
5.34E+11,Y,Browning-Hart,4.25,394000,12,01/01/12,Mar-12,95,2,21,755,A23,30,740,0,pilot,WA,High School,Single,52,Female,Self-Employed,0,18761.90476,23,18,7,14,20,1
2.66E+11,Y,"Swanson, Newton and Miller",3.625,402000,6,01/01/12,Mar-12,62,1,40,763,A23,0,0,0,REGISTERED NURSE,MD,High School,Single,29,Male,Employed,5,10050,16,15,3,15,,1
2.19E+11,X,OTHER,4.25,235000,18,01/02/12,Apr-12,79,2,28,811,A23,0,819,0,CNC Machinist ,MS,High School,Married,18,Male,Employed,2,8392.857143,11,10,3,14.666666666666666,,1
1.37E+11,Z,Suarez Inc,3.75,130000,18,01/02/12,May-12,54,1,20,762,B12,0,0,0,CRC Specialist,GA,Bachelor's,Divorced,39,Female,Self-Employed,2,6500,14,13,3,11,,1
1.76E+11,X,Browning-Hart,3.875,135000,18,01/02/12,Apr-12,80,2,12,822,A23,0,822,0,Supervisor,CO,High School,Single,44,Other,Unemployed,2,11250,24,12,13,10.846153846153847,11,0
1.5E+11,X,"Swanson, Newton and Miller",4.125,176000,18,01/01/12,Mar-12,50,2,30,795,A23,0,820,0,House keeping,NJ,Bachelor's,Divorced,50,Female,Employed,1,5866.666667,6,5,3,13.666666666666666,,0
4.28E+11,Y,Browning-Hart,4.375,240000,30,01/01/12,Mar-12,80,1,38,704,B12,0,0,0,Associate Director ,PA,High School,Divorced,26,Male,Employed,0,6315.789474,20,15,7,11.571428571428571,14,0
7.34E+11,Z,OTHER,4.25,500000,12,01/02/12,Apr-12,44,2,19,805,B12,0,806,0,pilot,NY,Bachelor's,Single,31,Male,Employed,0,26315.78947,14,12,4,11.75,19,1
4.05E+11,X,OTHER,3.9,417000,24,01/02/12,Apr-12,74,2,35,776,A23,0,720,0,Faculty,ME,Master's,Married,20,Female,Employed,0,11914.28571,10,10,2,12.5,,0
8.08E+11,Y,"Cole, Brooks and Vincent",3.875,222000,36,01/01/12,Mar-12,60,2,35,811,A23,0,742,0,teacher,CA,Bachelor's,Divorced,37,Male,Employed,0,6342.857143,14,6,10,11,19,1
7.9E+11,X,Browning-Hart,4.5,120000,30,01/02/12,Apr-12,78,1,32,719,B12,0,0,0,Administrative Assistant,MA,Master's,Married,41,Male,Employed,2,3750,15,14,3,10.666666666666666,,1
3.97E+11,X,OTHER,4.125,296000,6,01/01/12,Mar-12,80,2,39,726,A23,0,678,0,welder,MS,High School,Single,35,Other,Self-Employed,2,7589.74359,23,21,4,13.75,,1
8.56E+11,Y,Browning-Hart,4,525000,12,01/01/12,Mar-12,31,2,16,743,A23,0,719,0,Teacher,NM,Bachelor's,Married,24,Male,Employed,1,32812.5,1,2,1,7,7,1
1.15E+11,X,Chapman-Mcmahon,3.375,250000,6,01/03/12,May-12,63,1,40,796,B12,0,0,0,Coaching & Faculty Resource Associate,MA,High School,Married,31,Female,Employed,0,6250,0,1,1,8,0,0
4.36E+11,X,OTHER,5.375,31000,36,01/01/12,Mar-12,75,1,31,809,C86,0,0,0,stocker,FL,High School,Married,37,Female,Employed,0,1000,3,3,2,9.5,8,1
2.39E+11,Y,Browning-Hart,3.75,220000,6,01/01/12,Apr-12,48,2,37,813,A23,0,796,0,Carhauler,FL,PhD,Married,45,Male,Employed,2,5945.945946,18,14,6,12,,1
2.86E+11,X,OTHER,4.875,130000,24,01/01/12,Mar-12,80,2,40,768,C86,0,785,0,RN,ND,Bachelor's,Single,53,Other,Unemployed,0,3250,7,8,1,5,,1
1.13E+11,Z,"Miller, Mcclure and Allen",3.75,134000,18,01/02/12,Apr-12,63,1,31,717,A23,0,0,0,painter,PA,PhD,Single,46,Other,Unemployed,1,4322.580645,17,13,6,9.5,,1
3.58E+11,X,OTHER,4,380000,12,01/02/12,Apr-12,53,2,22,802,A23,0,790,0,State Trooper,WA,Bachelor's,Single,41,Male,Employed,3,17272.72727,21,16,7,9.571428571428571,,1
6.29E+11,Y,Browning-Hart,4.5,84000,36,01/01/12,Mar-12,75,2,41,801,C86,0,801,0,Mechanic,OH,High School,Single,46,Male,Employed,0,2048.780488,15,12,5,12,,1
9.68E+11,Z,OTHER,4,213000,18,01/02/12,Apr-12,80,1,21,731,A23,0,0,0,Medical assisting,NY,PhD,Married,54,Male,Employed,1,10142.85714,6,5,3,13.333333333333334,,0
7.06E+11,X,OTHER,3.875,67000,6,01/01/12,Mar-12,75,1,27,813,A23,0,0,0,Counterman,TX,Doctorate,Married,35,Female,Self-Employed,1,2481.481481,18,16,4,11.75,,1
8.04E+11,Y,Browning-Hart,3.875,410000,12,01/02/12,Apr-12,75,2,26,778,A23,0,771,0,Regional Vice President,OH,PhD,Married,40,Female,Self-Employed,2,15769.23077,13,11,4,12.5,,1
2.78E+11,X,Browning-Hart,3.25,329000,6,01/01/12,Mar-12,57,1,27,781,B12,0,0,0,Sergeant Major,CA,Bachelor's,Single,43,Female,Self-Employed,2,12185.18519,3,2,3,14.666666666666666,,0
2.51E+11,X,Browning-Hart,4,114000,18,01/02/12,Apr-12,80,2,36,819,C86,0,809,0,Parts Engineer,MS,Bachelor's,Married,50,Other,Self-Employed,0,3166.666667,20,14,8,14.875,,1
8.84E+11,X,OTHER,3.75,236000,6,01/01/12,Mar-12,80,1,30,732,C86,0,0,0,Lead Laborer/Environmental Services Aide,NV,High School,Single,57,Female,Self-Employed,0,7866.666667,20,17,5,11.8,,1
6.67E+11,X,OTHER,3.875,130000,12,01/02/12,Apr-12,50,2,29,790,A23,0,802,0,Office Administrator,KY,High School,Divorced,44,Male,Employed,1,4482.758621,14,9,7,12.857142857142858,13,0
4.25E+11,Y,OTHER,4,251000,30,01/01/12,Mar-12,89,2,24,793,C86,25,790,0,Cashier,PA,Bachelor's,Married,35,Other,Self-Employed,2,10458.33333,17,15,4,8.25,,1
5.21E+11,Y,Anderson-Taylor,3.75,292000,18,01/01/12,Mar-12,75,1,45,781,B12,0,0,0,Public Affairs Coordinator ,PA,Bachelor's,Married,54,Female,Employed,0,6488.888889,19,14,7,12.142857142857142,,0
4.64E+11,X,OTHER,3.75,20000,30,01/02/12,Apr-12,90,1,40,799,C86,25,0,0,pilot,OH,Master's,Single,57,Female,Employed,4,500,6,5,3,11,13,1
5.08E+11,X,OTHER,3,66000,18,01/02/12,May-12,94,1,24,760,A23,25,0,0,Credit Policy pilot,TX,High School,Married,31,Male,Employed,0,2750,8,7,3,16.666666666666668,,1
9.61E+11,Y,Browning-Hart,3.875,169000,12,01/01/12,Mar-12,75,2,30,755,C86,0,798,0,Programmer Analyst,UT,Bachelor's,Married,41,Male,Employed,0,5633.333333,3,3,2,18.5,,0
8.23E+11,X,OTHER,3.375,76000,18,01/01/12,Mar-12,69,1,41,803,B12,0,0,0,Clinical Director ,GA,PhD,Single,20,Male,Employed,5,1853.658537,18,14,6,9,8,1
3.91E+11,X,Browning-Hart,4,262000,18,01/03/12,May-12,32,1,45,817,A23,0,0,0,RN care Engineer II,TX,Bachelor's,Single,45,Female,Self-Employed,1,5822.222222,10,10,2,10,,1
4.25E+11,Y,OTHER,3.125,169000,24,01/03/12,May-12,79,1,21,760,A23,0,0,0,Associate Engineer,TX,Bachelor's,Married,54,Other,Self-Employed,3,8047.619048,5,6,1,12,,0
9.74E+11,Y,"Swanson, Newton and Miller",4.125,290000,30,01/02/12,Apr-12,94,2,33,797,A23,30,802,0,Area Engineer,VA,Bachelor's,Married,53,Male,Employed,0,8787.878788,21,14,9,14.88888888888889,,1
8.91E+11,X,OTHER,3.75,122000,6,01/02/12,Apr-12,63,2,38,813,A23,0,815,0,teacher,FL,High School,Single,49,Female,Employed,2,3210.526316,12,9,5,14.2,,1
4.57E+11,Y,Browning-Hart,4,105000,36,01/02/12,Apr-12,54,1,34,806,C86,0,0,0,Assistant Location Engineer,PA,High School,Single,43,Male,Employed,1,3088.235294,8,6,4,12,,1
9.58E+11,Y,Richards-Walters,3.875,141000,24,01/02/12,Apr-12,75,2,32,806,A23,0,780,0,pilot,NJ,PhD,Married,30,Other,Unemployed,0,4406.25,10,7,5,10.6,,1
6.41E+11,Z,Edwards-Hoffman,3.25,90000,12,01/02/12,Apr-12,14,2,30,770,A23,0,807,0,Amistration ,WI,High School,Married,26,Male,Employed,1,3000,8,6,4,13.5,16,1
2.37E+11,X,Browning-Hart,4.25,204000,24,01/01/12,Mar-12,95,1,25,761,A23,30,0,0,Software pilot,NY,Bachelor's,Married,45,Female,Self-Employed,1,8160,4,1,5,15.2,19,0
7.3E+11,Z,Edwards-Hoffman,3.71,405000,18,01/02/12,Apr-12,75,1,35,802,C86,0,0,0,Nurse,GA,High School,Single,37,Female,Self-Employed,0,11571.42857,5,5,2,14,18,1
9.16E+11,X,Chapman-Mcmahon,3.375,170000,36,01/01/12,Mar-12,46,2,40,797,B12,0,794,0,Painter,NY,High School,Married,27,Female,Employed,2,4250,9,8,3,11.333333333333334,,1
1.41E+11,Z,Browning-Hart,3.875,180000,18,01/02/12,Apr-12,80,1,27,751,A23,0,0,0,Investigations,CA,PhD,Single,37,Male,Employed,0,6666.666667,24,15,10,13.2,,1
4.31E+11,X,OTHER,4.25,86000,30,01/02/12,Apr-12,94,1,30,791,A23,30,0,0,Desktop Services Lead,VA,Bachelor's,Married,39,Male,Employed,5,2866.666667,9,10,1,5,5,1
2.44E+11,X,OTHER,4.375,331000,12,01/02/12,Apr-12,72,2,44,702,B12,0,702,0,CFO,WI,PhD,Single,25,Male,Employed,1,7522.727273,6,3,5,11.2,10,0
1.14E+11,X,OTHER,4,78000,12,01/03/12,May-12,95,1,31,762,C86,30,0,0,Teacher,MI,PhD,Married,35,Female,Employed,4,2516.129032,23,21,4,15.5,,1
3.29E+11,Z,OTHER,3.875,368000,18,01/01/12,Mar-12,59,2,32,792,B12,0,793,0,Sergeant first class,MA,High School,Divorced,28,Female,Self-Employed,0,11500,14,10,6,13.333333333333334,,0
5.36E+11,Y,Browning-Hart,4.25,194000,18,01/01/12,Mar-12,97,1,44,763,C86,35,0,0,Grants and Giving Coordinator,OH,Bachelor's,Single,50,Other,Self-Employed,0,4409.090909,20,13,9,12.222222222222221,,0
3.9E+11,X,"Miller, Mcclure and Allen",3.75,204000,24,01/01/12,Mar-12,60,1,35,690,B12,0,0,0,Facility Engineer,OH,High School,Single,47,Male,Employed,0,5828.571429,4,5,1,19,,1
4.07E+11,Y,Browning-Hart,3.5,158000,36,01/02/12,Apr-12,59,1,44,783,A23,0,0,0,cna,MD,Bachelor's,Divorced,44,Male,Employed,0,3590.909091,10,7,5,12.4,,0
3.81E+11,X,Thornton-Davis,3.375,252000,6,01/02/12,Apr-12,80,1,27,773,A23,0,0,0,Recovery Educator,AZ,Bachelor's,Married,31,Female,Self-Employed,2,9333.333333,15,12,5,11,,1
2.73E+11,Y,Browning-Hart,3.875,300000,6,01/01/12,Mar-12,80,2,35,778,A23,0,755,0,Quality Analyst,FL,High School,Married,38,Male,Employed,0,8571.428571,0,2,0,0,0,1
5.63E+11,X,OTHER,3.875,164000,24,01/01/12,Mar-12,75,1,33,806,A23,0,0,0,Lead QA pilot,AR,High School,Married,45,Male,Employed,3,4969.69697,24,19,6,10.666666666666666,12,1
8.78E+11,X,Browning-Hart,4.125,197000,6,01/02/12,Apr-12,32,1,43,812,B12,0,0,0,Classified Representative,GA,PhD,Married,54,Female,Employed,1,4581.395349,19,16,5,12.4,,0
7.24E+11,Z,OTHER,3.5,407000,6,01/01/12,Mar-12,54,2,16,784,A23,0,790,0,Registered Medical Assistant,VA,High School,Married,39,Female,Employed,0,25437.5,15,10,7,13.285714285714286,,0
5.21E+11,X,OTHER,2.625,95000,24,01/01/12,Mar-12,46,2,19,766,A23,0,790,0,Branch Engineer ,NV,PhD,Married,46,Other,Unemployed,1,5000,5,6,1,15,,1
9.39E+11,Y,Browning-Hart,3.375,129000,12,01/02/12,Apr-12,78,1,18,798,A23,0,0,0,corrections pilot,NY,Doctorate,Single,57,Male,Employed,2,7166.666667,4,4,2,14,9,1
9.74E+11,Z,OTHER,3.875,350000,6,01/02/12,Apr-12,73,1,42,793,A23,0,0,0,pilot,PA,High School,Single,32,Male,Employed,2,8333.333333,3,4,1,17,,1
1.02E+11,Y,Browning-Hart,3.875,172000,24,01/01/12,Mar-12,75,2,41,781,A23,0,772,0,pilot,OH,Master's,Divorced,56,Female,Self-Employed,3,4195.121951,17,14,5,9,,1
6.14E+11,Y,Browning-Hart,4,318000,18,01/01/12,Mar-12,60,2,39,789,A23,0,810,0,Foreman,AL,PhD,Single,46,Female,Self-Employed,1,8153.846154,8,8,2,10.5,,1
2.17E+11,Y,Edwards-Hoffman,4.25,264000,18,01/03/12,May-12,80,1,30,783,B12,0,0,0,Office Engineer,CO,High School,Married,46,Female,Self-Employed,0,8800,16,16,2,18.5,,0
4.2E+11,X,OTHER,3.125,349000,30,01/02/12,Apr-12,88,2,39,739,A23,12,738,0,Administrator,OK,PhD,Married,29,Male,Employed,1,8948.717949,7,6,3,11,,1
3.24E+11,X,"Miller, Mcclure and Allen",3.5,260000,18,01/03/12,May-12,45,2,28,793,A23,0,798,0,Engineer,NC,High School,Married,21,Male,Employed,1,9285.714286,15,12,5,6.8,,1
1.57E+11,X,OTHER,4.875,119000,6,01/02/12,Apr-12,85,1,25,741,A23,12,0,0,RN,ME,Bachelor's,Divorced,42,Male,Employed,4,4760,2,2,2,15.5,,0
9.87E+11,X,OTHER,4,237000,18,01/02/12,Apr-12,95,2,20,805,C86,30,801,0,pilot,TX,PhD,Married,38,Male,Employed,3,11850,7,5,4,13.75,,1
1.04E+11,X,"Taylor, Hunt and Rodriguez",3.99,350000,18,01/02/12,Apr-12,59,2,41,761,B12,0,765,0,Inventory Control,NE,PhD,Divorced,25,Female,Self-Employed,2,8536.585366,11,9,4,12.25,,0
1.1E+11,Y,Browning-Hart,4,100000,30,01/02/12,Apr-12,51,1,15,792,C86,0,0,0,Engineer field services,WA,Bachelor's,Married,36,Male,Employed,3,6666.666667,23,17,8,11.625,10,1
1.83E+11,X,OTHER,3.875,87000,18,01/03/12,May-12,48,2,33,684,A23,0,755,0,Supervisor,TX,PhD,Married,29,Female,Self-Employed,2,2636.363636,8,6,4,10.25,,0
1.6E+11,Y,Nicholson Group,3.25,312000,12,01/01/12,Mar-12,70,2,37,748,A23,0,737,0,Senior director of nursing ,NY,High School,Single,48,Male,Employed,4,8432.432432,17,12,7,14.428571428571429,,0
